WMO_ID,n_casts,total_distance_km,straight_line_distance_km,avg_distance_per_cast_km,max_distance_per_cast_km,min_distance_per_cast_km,std_distance_per_cast_km,start_lat,start_lon,end_lat,end_lon,source
6903091.0,33,390.25568043230805,56.41187247493358,12.195490013509627,65.63222997013348,0.08061169842927461,18.908911749888517,8.9738130569458,-20.053462982177734,9.069568634033203,-20.55790901184082,PFL1
6903265.0,46,211.8669744289655,97.69876268880667,4.708154987310345,39.99313791287663,0.23899032159861958,7.267367125824837,36.02717590332031,-4.212118148803711,35.21031951904297,-4.610226631164551,PFL1
6903874.0,33,641.4651450198072,608.8618810871801,20.045785781868975,173.42518020061203,0.39696229860514215,46.37694321014068,0.030950000509619713,-9.830610275268555,-0.375789999961853,-4.370075225830078,PFL1
6903875.0,37,481.5699373827164,472.9713417222906,13.376942705075455,71.45882045918736,0.1941740506817719,21.488577341030513,-6.0529584884643555,-10.010011672973633,-5.894521713256836,-14.2838134765625,PFL1
6903876.0,24,266.91665216687096,72.17539602546773,11.605071833342215,59.25263074867189,0.20050107230832423,18.223173798817157,0.031166667118668556,-22.973909378051758,-0.0997583344578743,-22.33816146850586,PFL1
6903877.0,24,259.8929284053968,74.48432132806333,11.299692539365077,75.36867988453511,0.2197265548981186,18.459800713372896,0.02753833308815956,-22.9755859375,0.028326665982604027,-22.30573272705078,PFL1
6903878.0,31,508.3711488770655,496.73410960341687,16.94570496256885,72.90079370884075,0.0844965055297852,23.491101509919705,-6.0589399337768555,-10.01052474975586,-6.497735023498535,-14.48300838470459,PFL1
6904134.0,7,31.2740460392368,30.9767392049237,5.212341006539467,13.591283772284351,2.189244443027025,3.817004649035023,18.78963851928711,-21.896865844726562,18.538463592529297,-22.024045944213867,PFL1
7900559.0,174,4051.0608239238,1288.0458907059724,23.41653655447283,350.4781729126547,0.6894861184946435,43.83856835904392,14.523819923400879,-26.95056915283203,16.631614685058594,-38.777557373046875,PFL1
7900560.0,117,2067.750220942845,61.801670210717226,17.825432939162457,137.8841254186105,1.7163684206121954,23.37616420094768,17.15553092956543,-20.589040756225586,17.67279624938965,-20.37593650817871,PFL1
7900561.0,129,1330.9853435826249,124.48877897631819,10.398322996739257,31.61943631275841,0.37833319843239266,6.7955991000438,17.796310424804688,-20.611629486083984,16.970130920410156,-21.403329849243164,PFL1
1902380.0,86,2841.4633716336634,677.0163814183454,33.428980842748985,84.98506422583539,2.756353071858657,18.17650579873278,18.224000930786133,-38.04800033569336,18.566600799560547,-44.4546012878418,PFL2
1902381.0,86,2972.1671938799022,152.4024496467921,34.96667286917532,74.20173118118976,4.189860031636814,16.68017330743943,17.283000946044922,-33.51100158691406,16.07390022277832,-34.18479919433594,PFL2
1902382.0,85,3399.964356208679,326.0228822420223,40.47576614534142,89.79283129404057,2.667626832761235,18.283830016460147,16.645000457763672,-30.5,19.492700576782227,-29.76569938659668,PFL2
1902383.0,85,3931.335097160553,813.3363616995748,46.80160829953039,117.53114273559349,3.2794665921144426,26.43139097176179,22.388999938964844,-59.04499816894531,24.488300323486328,-51.40650177001953,PFL2
1902384.0,86,3424.3938684748646,181.85545707820575,40.28698668793958,84.80964454440078,10.360310484970334,15.953200684356268,19.118999481201172,-42.5099983215332,20.174299240112305,-41.18330001831055,PFL2
1902385.0,85,3834.953701628198,1120.009486188719,45.654210733669025,140.20886352754584,10.786673518712963,21.414466068730924,24.253000259399414,-67.92500305175781,26.77680015563965,-57.1156005859375,PFL2
1902601.0,62,1376.5497426502864,208.42016749706642,22.566389223775186,65.9537103061078,2.2841343056964414,16.99999610206352,11.45044994354248,-22.997421264648438,11.835622787475586,-24.870330810546875,PFL2
1902637.0,29,1090.4040333879686,372.84206640546904,38.94300119242745,99.91122175602452,5.703568444765307,23.333681979432118,51.10348892211914,-19.11443328857422,53.67984390258789,-15.595751762390137,PFL2
2903459.0,37,1027.3329163521867,341.66265939774183,28.537025454227408,58.76875902175985,5.2820107480774094,15.168650799281018,-9.994400024414062,-90.23860168457031,-9.777600288391113,-93.34980010986328,PFL2
3901578.0,88,1221.3677937478246,176.7835025251069,14.0387102729635,35.996041496766836,1.8508244113172172,5.819433925882122,10.439708709716797,-25.320283889770508,10.209948539733887,-23.72122573852539,PFL2
